"filepath","location","filesize_in_Gb","readme","giab_id","biosample","trio","dna_id","failed_filters","passed_filters","snps","mnps","insertions","deletions","indels","same_as_reference","phased_genotypes","snp transitions/transversions","hethom_ratio","insertion/deletion ratio","indel/snp+mnp ratio","breakends","symbolic svs","symbolic sv het/hom ratio","missing genotype","no genotypes","partial genotype","md5key"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass","a2d5f51948de247402bf319b421f874b/AJtrio_HiSeq300X_cortex_variants_GRCh37_09042015_hg002_pass_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","10257","0","0","1493","1705","7059",,"- (0/0)","- (0/0)","1.13 (792/701)",,,"0",,,,,,"a2d5f51948de247402bf319b421f874b"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass","0c9df135da250b711db92da138d57482/HG004.140818_D00360_0046_AHA5R5ADXX.realigned.recalibrated.lumpy_withID_gt19bp.sort.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","1382","0","0","0","0","0",,"- (0/0)","- (0/0)",,,,"0","1382",,,,,"0c9df135da250b711db92da138d57482"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG004_pass","8a5a5a40c779f13b45193b9dadc43091/HG004.140818_D00360_0046_AHA5R5ADXX.realigned.recalibrated.lumpy.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","9233","0","0","0","0","0",,"- (0/0)","- (0/0)",,,,"0","9233",,,,,"8a5a5a40c779f13b45193b9dadc43091"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5","0dea9f659822a858069cac6f57b0bf86/HG2_ORod_PBBio_0417.l100c500.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","10353","0","0","5672","3396","1285","0","0","5653","3380","- (10/0)","1.67 (5672/3396)","0","10308","- (16/0)",,,,"0dea9f659822a858069cac6f57b0bf86"
"/giab/ftp/data/AshkenazimTrio/analysis/10XGenomics_calls_08142015","ae6e678e5442ee66056a3ce7f36b23a8/NA24385_phased_variants.vcf.gz","0.26","/giab/ftp/data/AshkenazimTrio/analysis/10XGenomics_calls_08142015/README_10Xgenomes.txt","Not Available","Not Available","Not Available","Not Available","0","3592859","3216063","0","185299","189144","2353",,"1.47 (2135848/1457011)","1.44 (1898969/1317094)","- (0/0)",,,"0",,,,,,"ae6e678e5442ee66056a3ce7f36b23a8"
"submissions/B581EBA7-8BDE-4C7C-9DEA-78B99A051155--Yale_HPP_Year1_Variant_Calls/HG002/","0154fbf5f49123386e6534279689db18/HG002.CHM13Y_EBV.pbsv.vcf.gz","0.0","Not available in parent or current directory","HG002","SAMN03283347","ASHKENAZI_JEWISH","NA24385","37","57634","0","0","18689","33378","0","0","- (0/0)","4.54 (47236/10398)","- (0/0)","- (52067/0)",,"158","5409","0.56 (18689/33378)",,,,"0154fbf5f49123386e6534279689db18"
"submissions/B581EBA7-8BDE-4C7C-9DEA-78B99A051155--Yale_HPP_Year1_Variant_Calls/HG002/","85de5ad4013c7dd08c3f283bf362fe62/HG002.CHM13Y_EBV.svim.q10.vcf.gz","0.01","Not available in parent or current directory","HG002","SAMN03283347","ASHKENAZI_JEWISH","NA24385","2295","28311","0","11","13148","14900","0",,"3.10 (21222/6837)","- (0/0)","2.67 (8/3)",,,"0","252",,,,,"85de5ad4013c7dd08c3f283bf362fe62"
"/giab/ftp/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v6.0/individual_callsets","ea6786223e6cba468e0100719836d258/cgi.vcf.gz","0.05","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","3127243","3842300",,"2864673","0","0","0",,"618","618","0","- (0/0)","- (0/0)","0","977627","- (0/0)",,,,"ea6786223e6cba468e0100719836d258"
"/giab/ftp/data/AshkenazimTrio/analysis/CompleteGenomics_newLFR_CGAtools_06122015","1d95472db0f07573fd5d798695ddc683/vcfBeta-GS000039526-ASM-NA24385_WellCount.vcf","1.3","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","7593652","3456002","69650","244543","214461","48317","185892","65.2% (2752100/4218865)","90167","76316","3.70 (53827/14547)","2.10 (161488/76918)","0","3374787","1.66 (2110700/1268986)",,,,"1d95472db0f07573fd5d798695ddc683"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass","2b1cf11fb1a0057ef1c21d47f0044b6d/HG002_250bp_50x_fermikit.sv_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","0",,,,,,,,,,,,,,,,,,"2b1cf11fb1a0057ef1c21d47f0044b6d"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass","e1acbbc8735717d11c2db5f83e1a078f/HG002.HySA.build37_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","38385","38385",,,,,,,,,,,,,,,,,"e1acbbc8735717d11c2db5f83e1a078f"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG003_pass","c907aab5d2a94d5a07e72778deb677a9/father_hap_refsplit20160129_1kb_bionano_withID_gt19bp.sort.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","3686","0",,,,,,,,,,,,,,,,,,"c907aab5d2a94d5a07e72778deb677a9"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_v4.2_SmallVariantDraftBenchmark_07092020/supplementaryFiles","33fc4332d56ff3d97ec81ef8f5c359dd/HG004_GRCh38_CHROM1-22_v4.2_all.vcf.gz","0.22","/giab/ftp/data/AshkenazimTrio/analysis/NIST_v4.2_SmallVariantDraftBenchmark_07092020/README_v4.2.txt","Not Available","Not Available","Not Available","Not Available","2752037","4022597","3447327","0","273339","287492","14373",,"2.09 (3234677/1547661)","1.60 (2476167/1546430)","1.58 (2113389/1333938)",,,"0","66",,,,,"33fc4332d56ff3d97ec81ef8f5c359dd"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5","a6246dd031e0769685bceabf7f34a5be/HG2_Dove_MHAP_0417.l100c500.no_ns.vcf.gz","0.01","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","12007","0","0","5810","4215","1982","0","0","5300","3787","- (328/0)","1.38 (5810/4215)","0","10741","- (428/0)",,,,"a6246dd031e0769685bceabf7f34a5be"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass","8e6ea124802d5fcf7f69004b30d04d17/HG002.commonlaw.deletions.bilkentuniv.082815_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","0",,,,,,,,,,,,,,,,,,"8e6ea124802d5fcf7f69004b30d04d17"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG003_pass","617a333b128c9cae7499a5869ea4506f/hg19.HG003.pbsv.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","20289","0","0","12077","8212","0",,"- (0/0)","- (0/0)","5.51 (10222/1855)",,,"0",,,,,,"617a333b128c9cae7499a5869ea4506f"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/GRCh38","213f400411b3a76c030ff67a94b58aee/HG2_10X_pseu2.2_0916.l100c500.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","12596","0","0","2796","7582","2218","0","0","2786","7572","- (2/0)","0.37 (2796/7582)","0","12574","- (10/0)",,,,"213f400411b3a76c030ff67a94b58aee"
"/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003Run01-13262252","46704116b082a2fc1ad2cadda8dbb19d/HG003Run01_S1.SV.vcf","0.02","/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/README_NIST_Illumina_pairedend_HG003.txt","HG003","SAMN03283345","ASHKENAZI_JEWISH","NA24149","185","16906","0","0","0","0","0",,"- (0/0)","- (0/0)",,,,"0","16906",,,,,"46704116b082a2fc1ad2cadda8dbb19d"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG002_pass","ae0912b573f6cb4c2feddf7996d362de/HG002_SpiralVariants_refine_v1.1_norm.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","19399","0","0","5617","10046","3289",,"- (0/0)","- (0/0)","0.00 (0/5617)",,,"447",,,,,,"ae0912b573f6cb4c2feddf7996d362de"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/GRCh38","58ee36f30369ea3f8aa170c8a4fed9e2/HG2_NGha_DIS_0916.l100c500.no_ns.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","2249","0","0","848","1072","329","0","0","815","1053","- (27/0)","0.79 (848/1072)","0","2170","- (19/0)",,,,"58ee36f30369ea3f8aa170c8a4fed9e2"
"/giab/ftp/data/AshkenazimTrio/analysis/DNAnexus_AndrewC_Illumina_Callers_Sep2016/HG004","1dc33696bdbb7a0bab03787ffadf2f64/HG004.140818_D00360_0046_AHA5R5ADXX.realigned.recalibrated.lumpy.vcf","0.0","/giab/ftp/data/AshkenazimTrio/analysis/DNAnexus_AndrewC_Illumina_Callers_Sep2016/README.docx","Not Available","Not Available","Not Available","Not Available","0","9233","0","0","0","0","0",,"- (0/0)","- (0/0)",,,,"0","9233",,,,,"1dc33696bdbb7a0bab03787ffadf2f64"
"/giab/ftp/data/AshkenazimTrio/analysis/SevenBridges_GraphGATKRefine_05052017","ab09ee2390232c3fcaeaf1f7d459da3c/HG004.hs37d5.60x.union_170414.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/SevenBridges_GraphGATKRefine_05052017/README_SevenBridges_GraphGATKRefine,/giab/ftp/data/AshkenazimTrio/analysis/SevenBridges_GraphGATKRefine_05052017/README.txt","Not Available","Not Available","Not Available","Not Available","0","47038","20338","0","10648","15949","103",,"1.26 (11355/8983)","- (0/0)","1.57 (6509/4139)",,,"0",,,,,,"ab09ee2390232c3fcaeaf1f7d459da3c"
"/giab/ftp/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37/NA24385_300G","2664a381464b619d6d9237f46483afbf/NA24385.GRCh37.phased_variants.vcf.gz","1.49","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","2015472","4689502","3847338","0","406909","423994","11261",,"1.52 (2826954/1862548)","1.51 (2313126/1534212)","- (0/0)",,,"0",,,,,,"2664a381464b619d6d9237f46483afbf"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5","7061c1fbf9c219a2d93930987cc6fafa/HG2_IFid_pseu2.2_0118.l100c500.vcf.gz","0.01","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","19999","0","0","5810","7844","6345","0","0","5747","7792","- (33/0)","0.74 (5810/7844)","0","19851","- (52/0)",,,,"7061c1fbf9c219a2d93930987cc6fafa"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/GRCh38","1fb86057fc16f9447afd796acd4881e8/HG2_Dove_MHAP_0417.l100c500.no_ns.vcf.gz","0.01","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","12662","0","0","5854","4562","2246","0","0","5346","4147","- (311/0)","1.28 (5854/4562)","0","11428","- (415/0)",,,,"1fb86057fc16f9447afd796acd4881e8"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass","f7fc4c2fd087e85d0f12b8564153adcf/HG002_bkscan_deletion_v1.0_05051017_10X_decomposed_norm.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","0",,,,,,,,,,,,,,,,,,"f7fc4c2fd087e85d0f12b8564153adcf"
"/giab/ftp/data/NA12878/analysis/CLCBIO_Illumina300X_callsets_10012015","2fbcf4149d7fdcf9f087b6f88a5c4a90/U0a_CGATGT_L001_R1_001_paired_Reads_locally_realigned_InDel.vcf","0.0","/giab/ftp/data/NA12878/analysis/CLCBIO_Illumina300X_callsets_10012015/README.txt","Not Available","Not Available","Not Available","Not Available","0","9196","0","0","2503","1386","0",,"0.00 (0/3889)","- (0/0)","- (0/0)",,,"0","5307",,,,,"2fbcf4149d7fdcf9f087b6f88a5c4a90"
"/giab/ftp/data/NA12878/Nebraska_NA12878_HG001_TruSeq_Exome","107057834fa11201348706497d05699d/NIST-hg001-7001-b-ensemble.vcf","0.03","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","778","29440","28385","0","480","567","8","9","0","0","0","- (8/0)","0.85 (480/567)","0","9","1.55 (345/222)",,,,"107057834fa11201348706497d05699d"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass","b8652b3c87e08f7ff817932f625cc7e3/HG002_bkscan_deletion_v1.0_05051017_10X_withID_gt19bp.sort.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","1463","1463",,,,,,,,,,,,,,,,,"b8652b3c87e08f7ff817932f625cc7e3"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/GRCh38","348fb95bc67bf147fc1fddf6f80ee764/HG2_PBcRMHAP_0815.l100c500.no_ns.vcf.gz","0.01","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","13339","0","0","6113","4799","2427","0","0","5585","4360","- (323/0)","1.27 (6113/4799)","0","12049","- (439/0)",,,,"348fb95bc67bf147fc1fddf6f80ee764"
"/giab/ftp/data/AshkenazimTrio/analysis/DNAnexus_fermikit_160505","1622f7d50fbbea50bfdda786a3d7ef83/HG002.fermikit.raw_delgt19.vcf","0.0","/giab/ftp/data/AshkenazimTrio/analysis/DNAnexus_fermikit_160505/README.txt","Not Available","Not Available","Not Available","Not Available","0","17064","3","15","29","15484","1533",,"- (3/0)","- (15/0)","- (29/0)",,,"0",,,,,,"1622f7d50fbbea50bfdda786a3d7ef83"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5","ee87e110468a42e7f76c01badd79fc88/HG2_10X_pseu2.2_0916.l100c500.no_ns.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","11609","0","0","2484","7535","1590","0","0","2475","7525","- (2/0)","0.33 (2484/7535)","0","11588","- (10/0)",,,,"ee87e110468a42e7f76c01badd79fc88"
"/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003Run01-13262252","fe7f5ecad2a92ed45bcc28408a2d506b/HG003Run01_S1.vcf","1.74","/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/README_NIST_Illumina_pairedend_HG003.txt","HG003","SAMN03283345","ASHKENAZI_JEWISH","NA24149","1490015","4085710","3314902","0","367782","385556","17470","73","0","0","0","- (17470/0)","0.95 (367782/385556)","0","73","1.47 (229517/156039)",,,,"fe7f5ecad2a92ed45bcc28408a2d506b"
"/giab/ftp/data/ChineseTrio/analysis/IonTorrent_TVC_03162015","e9d3f32699c5321d6c1e3f503d3543cb/AmpliseqExome.20141120.NA24631.vcf","0.02","/giab/ftp/data/ChineseTrio/analysis/IonTorrent_TVC_03162015/README_Ion_GIAB_20150508.txt","Not Available","Not Available","Not Available","Not Available","0","38241","36520","293","645","781","2",,"1.40 (21329/15191)","1.74 (186/107)","0.94 (313/332)",,,"0",,,,,,"e9d3f32699c5321d6c1e3f503d3543cb"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass","4880c17b9ec3476cf9a4faeef577024e/all_reads.fa.giab_h002_ngmlr-0.2.3_mapped.bam.sniffles1kb_auto_noalts_withID_gt19bp.sort.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","28190","0","0","0","0","0",,"1.08 (14219/13186)","- (0/0)","- (0/0)",,,"27405","785",,,,,"4880c17b9ec3476cf9a4faeef577024e"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG003_pass","20ea571b4d33baef30018253b9ea09cc/HG003_250bp_fermikit.sv.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","1762","7959","7959",,,,,,,,,,,,,,,,,"20ea571b4d33baef30018253b9ea09cc"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017","9da6201745519711059c87c4ec4e9410/HG2_PB_Bionano.l100c500.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/README","Not Available","Not Available","Not Available","Not Available","0","10353","0","0","5672","3396","1285","0","0","5653","3380","- (10/0)","1.67 (5672/3396)","0","10308","- (16/0)",,,,"9da6201745519711059c87c4ec4e9410"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass","599c3ea01d222b8f628b9625b345a58d/Chaisson_PacBio_smrt-sv.dip_Jun2016_indel_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","0",,,,,,,,,,,,,,,,,,"599c3ea01d222b8f628b9625b345a58d"
"/giab/ftp/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG006","d6d7db43a8a59d3e49eca087cca74ca2/HG006.GRCh38.gatk_hc.vcf.gz","0.24","/giab/ftp/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG006/README_HG006_GRCh38.md,/giab/ftp/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG006/README_HG006_hs37d5.md","Not Available","Not Available","Not Available","Not Available","374484","4836120","3973875","0","420019","408018","15107",,"1.36 (2785937/2050089)","1.30 (2242696/1731179)","- (0/0)",,,"94","19007",,,,,"d6d7db43a8a59d3e49eca087cca74ca2"
"/giab/ftp/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_09302016/NA24149_hg19","33fddd7ac9d414188a17b5aa36e5ee10/NA24149_hg19_phased_variants.vcf.gz","1.11","/giab/ftp/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_09302016/README","Not Available","Not Available","Not Available","Not Available","1046653","4628291","3878503","0","346575","398286","4803",,"1.48 (2762638/1865529)","1.50 (2330119/1548384)","- (0/0)",,,"124",,,,,,"33fddd7ac9d414188a17b5aa36e5ee10"
"/giab/ftp/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG006","17c81a62e707741e1925da59bb039532/HG006.hs37d5.gatk_hc.vcf.gz","0.24","/giab/ftp/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG006/README_HG006_GRCh38.md,/giab/ftp/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG006/README_HG006_hs37d5.md","Not Available","Not Available","Not Available","Not Available","368442","4739777","3886254","0","415800","403908","15041",,"1.35 (2726866/2012815)","1.29 (2189714/1696540)","- (0/0)",,,"96","18678",,,,,"17c81a62e707741e1925da59bb039532"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509","295bad82507e0ce80c162c114c6f21d1/HG004_AJ_tardis.filtered.noINV_withID_gt19bp.sort.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/README.txt","Not Available","Not Available","Not Available","Not Available","0","5707","0","0","0","0","0",,"- (5707/0)","- (0/0)","- (0/0)",,,"5707","0",,,,,"295bad82507e0ce80c162c114c6f21d1"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG003_pass","cfcc705b3341980d891c2f39252c29b3/HG003.pindel_pass_decomposed_norm.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","0",,,,,,,,,,,,,,,,,,"cfcc705b3341980d891c2f39252c29b3"
"/giab/ftp/data/ChineseTrio/analysis/Leicester_HipSTR_GangSTR_05182022/GangSTR","fd59561d015bc24e853dd4a2a8b320ea/HG005_30x.vcf.gz","0.03","/giab/ftp/data/ChineseTrio/analysis/Leicester_HipSTR_GangSTR_05182022/GangSTR/README.md","Not Available","Not Available","Not Available","Not Available","0","829443","0","0","37374","44583","6388",,"1.32 (50317/38028)","- (0/0)","- (0/0)",,,"736624","4474",,,,,"fd59561d015bc24e853dd4a2a8b320ea"
"/giab/ftp/data/AshkenazimTrio/analysis/SevenBridges_GraphGATKRefine_05052017","86fc5784b1826736cac48a19934f47e3/HG003.hs37d5.60x.union_170414.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/SevenBridges_GraphGATKRefine_05052017/README_SevenBridges_GraphGATKRefine,/giab/ftp/data/AshkenazimTrio/analysis/SevenBridges_GraphGATKRefine_05052017/README.txt","Not Available","Not Available","Not Available","Not Available","0","44920","19704","0","10147","14968","101",,"1.09 (10274/9430)","- (0/0)","1.32 (5773/4374)",,,"0",,,,,,"86fc5784b1826736cac48a19934f47e3"
